trialIndex,stepIndex,timeClock,meanFitness
1,222,210.435469,1.09979
1,223,211.355223,1.0998
1,224,212.260473,1.09981
1,225,213.186022,1.0999
1,226,214.095465,1.09986
1,227,215.009818,1.09983
1,228,215.919354,1.09981
1,229,216.827049,1.09984
1,230,217.739179,1.0998
1,231,218.647975,1.09977
1,232,219.556056,1.09972
1,233,220.468062,1.09982
1,234,221.38696,1.09989
1,235,222.269673,1.09991
2,1,1.003801,1.00017
2,2,1.995862,1.0003
2,3,3.011075,1.00036
2,4,4.023193,1.00053
2,5,5.027443,1.00074
2,6,6.032208,1.00109
2,7,7.032467,1.00117
2,8,8.027129,1.00114
2,9,9.031822,1.00119
2,10,10.02784,1.00127
2,11,11.032774,1.0014
2,12,12.041119,1.00146
2,13,13.030984,1.00158
2,14,14.036317,1.00196
2,15,15.020901,1.00232
2,16,16.013056,1.0026
2,17,16.999053,1.00312
2,18,17.990219,1.00324
2,19,18.995135,1.00388
2,20,19.988522,1.00431
2,21,20.991009,1.00465
2,22,21.978282,1.00491
2,23,22.972824,1.0055
2,24,23.970723,1.00557
2,25,24.967054,1.00534
2,26,25.959641,1.00552
2,27,26.959568,1.00605
2,28,27.931778,1.00626
2,29,28.940368,1.00656
2,30,29.934265,1.00689
2,31,30.908488,1.00732
2,32,31.902777,1.00744
2,33,32.895861,1.00832
2,34,33.884816,1.00875
2,35,34.8781,1.00909
2,36,35.879518,1.00994
2,37,36.874512,1.01002
2,38,37.871954,1.01043
2,39,38.853944,1.01139
2,40,39.831784,1.01168
2,41,40.813195,1.01227
2,42,41.805831,1.0132
2,43,42.773523,1.01405
2,44,43.765536,1.01446
2,45,44.743129,1.01529
2,46,45.705302,1.01581
2,47,46.700882,1.017
2,48,47.676681,1.01759
2,49,48.678424,1.01861
2,50,49.663002,1.01959
2,51,50.636895,1.0201
2,52,51.613301,1.02024
2,53,52.581131,1.02065
2,54,53.557115,1.02138
2,55,54.540303,1.02163
2,56,55.514047,1.02233
2,57,56.490745,1.0226
2,58,57.468592,1.02388
2,59,58.440639,1.02507
2,60,59.419508,1.02528
2,61,60.385871,1.02609
2,62,61.366325,1.02652
2,63,62.332327,1.02734
2,64,63.30851,1.02774
2,65,64.28575,1.02896
2,66,65.238004,1.02961
2,67,66.202452,1.03004
2,68,67.172571,1.03121
2,69,68.135441,1.03172
2,70,69.08998,1.03244
2,71,70.062812,1.03382
2,72,71.017311,1.03504
2,73,71.988083,1.03572
2,74,72.953966,1.03688
2,75,73.919352,1.03719
2,76,74.862562,1.03881
2,77,75.817526,1.0397
2,78,76.804529,1.04127
2,79,77.760159,1.04251
2,80,78.723041,1.04376
2,81,79.693661,1.04438
2,82,80.667678,1.04587
2,83,81.629503,1.04748
2,84,82.586833,1.04845
2,85,83.538358,1.04911
2,86,84.483793,1.05137
2,87,85.428605,1.05223
2,88,86.390465,1.05263
2,89,87.333413,1.05432
2,90,88.276253,1.05542
2,91,89.22345,1.05642
2,92,90.164461,1.05689
2,93,91.112175,1.0585
2,94,92.061293,1.05939
2,95,93.003535,1.05948
2,96,93.942411,1.05965
2,97,94.895299,1.06012
2,98,95.838037,1.0606
2,99,96.776284,1.0617
2,100,97.713176,1.06275
2,101,98.657227,1.06306
2,102,99.604632,1.06388
2,103,100.550553,1.06463
2,104,101.492058,1.06578
2,105,102.43857,1.0674
2,106,103.381047,1.06835
2,107,104.318979,1.06882
2,108,105.256903,1.06992
2,109,106.188638,1.07001
2,110,107.109177,1.07149
2,111,108.04634,1.07243
2,112,108.971051,1.07292
2,113,109.906483,1.07396
2,114,110.843433,1.07456
2,115,111.78012,1.07511
2,116,112.706617,1.07569
2,117,113.636233,1.07659
2,118,114.56828,1.07776
2,119,115.477625,1.07763
2,120,116.396197,1.0783
2,121,117.314775,1.07859
2,122,118.238539,1.07855
2,123,119.160426,1.07933
2,124,120.076257,1.08023
2,125,120.996336,1.0808
2,126,121.921655,1.08102
2,127,122.847601,1.08185
2,128,123.775211,1.08202
2,129,124.697841,1.08241
2,130,125.628195,1.08319
2,131,126.548486,1.08341
2,132,127.465456,1.0838
2,133,128.385249,1.08438
2,134,129.295979,1.08451
2,135,130.198726,1.08505
2,136,131.121158,1.08544
2,137,132.047883,1.08576
2,138,132.969995,1.08567
2,139,133.885631,1.08618
2,140,134.80435,1.08703
2,141,135.724004,1.08718
2,142,136.649211,1.08821
2,143,137.564606,1.08819
2,144,138.486887,1.08905
2,145,139.393574,1.08931
2,146,140.303388,1.09029
2,147,141.231539,1.09063
2,148,142.161499,1.09136
2,149,143.080322,1.09148
2,150,144.017608,1.09157
2,151,144.922698,1.09209
2,152,145.83543,1.09199
2,153,146.739104,1.09254
2,154,147.653124,1.09308
2,155,148.568804,1.0938
2,156,149.472713,1.09392
2,157,150.385627,1.09426
2,158,151.305769,1.09431
2,159,152.224417,1.09491
2,160,153.1417,1.09496
2,161,154.046055,1.09532
2,162,154.956753,1.0958
2,163,155.873863,1.09599
2,164,156.780379,1.09647
2,165,157.685571,1.09653
2,166,158.594666,1.09677
2,167,159.512938,1.09675
2,168,160.408439,1.09675
2,169,161.325479,1.09678
2,170,162.259701,1.09709
2,171,163.155224,1.09719
2,172,164.071297,1.09737
2,173,164.990418,1.09761
2,174,165.888848,1.09758
2,175,166.79659,1.0978
2,176,167.707233,1.09808
2,177,168.61745,1.09834
2,178,169.528756,1.09842
2,179,170.425455,1.09836
2,180,171.340571,1.09817
2,181,172.265065,1.0982
2,182,173.183313,1.09837
2,183,174.071197,1.09836
2,184,174.970729,1.09847
2,185,175.877239,1.09855
2,186,176.7885,1.09843
2,187,177.687528,1.09856
2,188,178.602997,1.09874
2,189,179.512927,1.09888
